"강서구","계","중학교",31718,10873,9846,650,377,20845
"강서구","계","고등학교",160393,87398,80072,4449,2877,72995
"강서구","계","대학(4년제 미만)",73163,53249,46638,4277,2334,19914
"강서구","계","대학교(4년제 이상)",173013,127117,111438,9761,5918,45896
"강서구","계","대학원석사과정",24585,19887,17640,1522,725,4698
"강서구","계","대학원박사과정",4881,4108,3458,518,132,773
"강서구","계","안 받았음(미취학 포함)",4829,249,195,35,19,4580
"강서구","남자","계",234788,166280,154059,7258,4963,68508
"강서구","남자","초등학교",6823,1849,1675,84,90,4974
"강서구","남자","중학교",12638,5406,4985,254,167,7232
"강서구","남자","고등학교",74192,46915,43995,1386,1534,27277
"강서구","남자","대학(4년제 미만)",33832,26863,24620,1416,827,6969
"강서구","남자","대학교(4년제 이상)",90271,71260,65927,3279,2054,19011
"강서구","남자","대학원석사과정",13050,11062,10318,530,214,1988
"강서구","남자","대학원박사과정",3316,2874,2504,303,67,442
"강서구","남자","안 받았음(미취학 포함)",666,51,35,6,10,615
"강서구","여자","계",261167,140763,118873,14314,7576,120404
"강서구","여자","초등학교",16550,2313,1970,276,67,14237
"강서구","여자","중학교",19080,5467,4861,396,210,13613
"강서구","여자","고등학교",86201,40483,36077,3063,1343,45718
"강서구","여자","대학(4년제 미만)",39331,26386,22018,2861,1507,12945
"강서구","여자","대학교(4년제 이상)",82742,55857,45511,6482,3864,26885
"강서구","여자","대학원석사과정",11535,8825,7322,992,511,2710
"강서구","여자","대학원박사과정",1565,1234,954,215,65,331
"강서구","여자","안 받았음(미취학 포함)",4163,198,160,29,9,3965
"구로구","계","계",350100,213242,192083,14347,6812,136858
"구로구","계","초등학교",20160,4144,3683,347,114,16016
"구로구","계","중학교",30383,11717,10723,619,375,18666
"구로구","계","고등학교",118912,67489,62199,3177,2113,51423
"구로구","계","대학(4년제 미만)",51871,37130,33011,2838,1281,14741
"구로구","계","대학교(4년제 이상)",107621,78841,70417,5940,2484,28780
"구로구","계","대학원석사과정",14095,11304,9818,1144,342,2791
"구로구","계","대학원박사과정",2794,2354,1987,275,92,440
"구로구","계","안 받았음(미취학 포함)",4264,263,245,7,11,4001
"구로구","남자","계",170262,118583,111102,4420,3061,51679
"구로구","남자","초등학교",6031,1809,1707,55,47,4222
"구로구","남자","중학교",13150,6258,5914,171,173,6892
"구로구","남자","고등학교",57868,37613,35634,788,1191,20255
"구로구","남자","대학(4년제 미만)",25406,19899,18385,962,552,5507
"구로구","남자","대학교(4년제 이상)",57542,44995,42160,1894,941,12547
"구로구","남자","대학원석사과정",7590,6370,5859,392,119,1220
"구로구","남자","대학원박사과정",1863,1582,1386,158,38,281
"구로구","남자","안 받았음(미취학 포함)",812,57,57,-,-,755
"구로구","여자","계",179838,94659,80981,9927,3751,85179
"구로구","여자","초등학교",14129,2335,1976,292,67,11794
"구로구","여자","중학교",17233,5459,4809,448,202,11774
"구로구","여자","고등학교",61044,29876,26565,2389,922,31168
"구로구","여자","대학(4년제 미만)",26465,17231,14626,1876,729,9234
"구로구","여자","대학교(4년제 이상)",50079,33846,28257,4046,1543,16233
"구로구","여자","대학원석사과정",6505,4934,3959,752,223,1571
"구로구","여자","대학원박사과정",931,772,601,117,54,159
"구로구","여자","안 받았음(미취학 포함)",3452,206,188,7,11,3246
"금천구","계","계",205169,126352,115770,6904,3678,78817
"금천구","계","초등학교",12438,2568,2273,161,134,9870
"금천구","계","중학교",21355,9396,8665,355,376,11959
"금천구","계","고등학교",80853,48064,44816,1801,1447,32789
"금천구","계","대학(4년제 미만)",28270,20880,18912,1394,574,7390
"금천구","계","대학교(4년제 이상)",53010,39637,35962,2697,978,13373
"금천구","계","대학원석사과정",5796,4670,4124,405,141,1126
"금천구","계","대학원박사과정",1128,955,841,86,28,173
"금천구","계","안 받았음(미취학 포함)",2319,182,177,5,-,2137
"금천구","남자","계",102143,71498,67339,2341,1818,30645
"금천구","남자","초등학교",3814,1127,1033,17,77,2687
"금천구","남자","중학교",9518,4947,4635,103,209,4571
"금천구","남자","고등학교",40614,27191,25950,473,768,13423
"금천구","남자","대학(4년제 미만)",14488,11537,10746,556,235,2951
"금천구","남자","대학교(4년제 이상)",29328,23177,21777,954,446,6151
"금천구","남자","대학원석사과정",3290,2830,2559,198,73,460
"금천구","남자","대학원박사과정",717,624,574,40,10,93
"금천구","남자","안 받았음(미취학 포함)",374,65,65,-,-,309
"금천구","여자","계",103026,54854,48431,4563,1860,48172
"금천구","여자","초등학교",8624,1441,1240,144,57,7183
"금천구","여자","중학교",11837,4449,4030,252,167,7388
"금천구","여자","고등학교",40239,20873,18866,1328,679,19366
"금천구","여자","대학(4년제 미만)",13782,9343,8166,838,339,4439
"금천구","여자","대학교(4년제 이상)",23682,16460,14185,1743,532,7222
"금천구","여자","대학원석사과정",2506,1840,1565,207,68,666
"금천구","여자","대학원박사과정",411,331,267,46,18,80
"금천구","여자","안 받았음(미취학 포함)",1945,117,112,5,-,1828
"영등포구","계","계",324500,203213,182161,13862,7190,121287
"영등포구","계","초등학교",15270,2768,2380,266,122,12502
"영등포구","계","중학교",21573,7816,7180,368,268,13757
"영등포구","계","고등학교",86410,46589,42594,2309,1686,39821
"영등포구","계","대학(4년제 미만)",39032,27391,24247,2059,1085,11641
"영등포구","계","대학교(4년제 이상)",129987,95149,85023,6730,3396,34838
"영등포구","계","대학원석사과정",23119,18288,16089,1638,561,4831
"영등포구","계","대학원박사과정",6115,5031,4499,470,62,1084
"영등포구","계","안 받았음(미취학 포함)",2994,181,149,22,10,2813
"영등포구","남자","계",157969,111121,103780,4400,2941,46848
"영등포구","남자","초등학교",4842,1345,1191,70,84,3497
"영등포구","남자","중학교",9375,4267,4061,91,115,5108
"영등포구","남자","고등학교",41520,25425,23918,579,928,16095
"영등포구","남자","대학(4년제 미만)",17829,13574,12483,662,429,4255
"영등포구","남자","대학교(4년제 이상)",67557,52786,49316,2257,1213,14771
"영등포구","남자","대학원석사과정",12392,10375,9679,542,154,2017
"영등포구","남자","대학원박사과정",4002,3292,3080,194,18,710
"영등포구","남자","안 받았음(미취학 포함)",452,57,52,5,-,395
"영등포구","여자","계",166531,92092,78381,9462,4249,74439
"영등포구","여자","초등학교",10428,1423,1189,196,38,9005
"영등포구","여자","중학교",12198,3549,3119,277,153,8649
"영등포구","여자","고등학교",44890,21164,18676,1730,758,23726
"영등포구","여자","대학(4년제 미만)",21203,13817,11764,1397,656,7386
"영등포구","여자","대학교(4년제 이상)",62430,42363,35707,4473,2183,20067
"영등포구","여자","대학원석사과정",10727,7913,6410,1096,407,2814
"영등포구","여자","대학원박사과정",2113,1739,1419,276,44,374
"영등포구","여자","안 받았음(미취학 포함)",2542,124,97,17,10,2418
"동작구","계","계",341054,200385,177057,16970,6358,140669
"동작구","계","초등학교",15418,2753,2474,201,78,12665
"동작구","계","중학교",19828,6325,5816,311,198,13503
"동작구","계","고등학교",89377,45261,41466,2431,1364,44116
"동작구","계","대학(4년제 미만)",42547,29596,26080,2496,1020,12951
"동작구","계","대학교(4년제 이상)",139996,92503,80329,9245,2929,47493
"동작구","계","대학원석사과정",24036,18152,15750,1737,665,5884
"동작구","계","대학원박사과정",6981,5556,4915,537,104,1425
"동작구","계","안 받았음(미취학 포함)",2871,239,227,12,-,2632
"동작구","남자","계",162461,107527,98537,6195,2795,54934
"동작구","남자","초등학교",4270,1143,1037,57,49,3127
"동작구","남자","중학교",7905,3092,2915,63,114,4813
"동작구","남자","고등학교",41364,24307,22833,762,712,17057
"동작구","남자","대학(4년제 미만)",19108,14436,13186,883,367,4672
"동작구","남자","대학교(4년제 이상)",72220,50862,46007,3613,1242,21358
"동작구","남자","대학원석사과정",12622,10056,9250,573,233,2566
"동작구","남자","대학원박사과정",4537,3565,3243,244,78,972
"동작구","남자","안 받았음(미취학 포함)",435,66,66,-,-,369
"동작구","여자","계",178593,92858,78520,10775,3563,85735
"동작구","여자","초등학교",11148,1610,1437,144,29,9538
"동작구","여자","중학교",11923,3233,2901,248,84,8690
"동작구","여자","고등학교",48013,20954,18633,1669,652,27059
"동작구","여자","대학(4년제 미만)",23439,15160,12894,1613,653,8279
"동작구","여자","대학교(4년제 이상)",67776,41641,34322,5632,1687,26135
"동작구","여자","대학원석사과정",11414,8096,6500,1164,432,3318
"동작구","여자","대학원박사과정",2444,1991,1672,293,26,453
"동작구","여자","안 받았음(미취학 포함)",2436,173,161,12,-,2263
"관악구","계","계",445834,271584,238498,23656,9430,174250
"관악구","계","초등학교",23560,4715,4248,341,126,18845
"관악구","계","중학교",29911,10954,9828,596,530,18957
"관악구","계","고등학교",130230,72994,66529,3574,2891,57236
"관악구","계","대학(4년제 미만)",62144,45660,40290,3803,1567,16484
"관악구","계","대학교(4년제 이상)",162603,113021,98387,11078,3556,49582
"관악구","계","대학원석사과정",24267,17420,14197,2660,563,6847
"관악구","계","대학원박사과정",8870,6617,4836,1591,190,2253
"관악구","계","안 받았음(미취학 포함)",4249,203,183,13,7,4046
"관악구","남자","계",221041,147592,133108,9721,4763,73449
"관악구","남자","초등학교",7567,2165,2009,98,58,5402
"관악구","남자","중학교",12538,5631,5155,161,315,6907
"관악구","남자","고등학교",63826,39906,37221,1020,1665,23920
"관악구","남자","대학(4년제 미만)",29765,22740,20739,1311,690,7025
"관악구","남자","대학교(4년제 이상)",87864,63001,56416,4882,1703,24863
"관악구","남자","대학원석사과정",12982,9613,8147,1231,235,3369
"관악구","남자","대학원박사과정",5930,4498,3383,1018,97,1432
"관악구","남자","안 받았음(미취학 포함)",569,38,38,-,-,531
"관악구","여자","계",224793,123992,105390,13935,4667,100801
"관악구","여자","초등학교",15993,2550,2239,243,68,13443
"관악구","여자","중학교",17373,5323,4673,435,215,12050
"관악구","여자","고등학교",66404,33088,29308,2554,1226,33316
"관악구","여자","대학(4년제 미만)",32379,22920,19551,2492,877,9459
"관악구","여자","대학교(4년제 이상)",74739,50020,41971,6196,1853,24719
"관악구","여자","대학원석사과정",11285,7807,6050,1429,328,3478
"관악구","여자","대학원박사과정",2940,2119,1453,573,93,821
"관악구","여자","안 받았음(미취학 포함)",3680,165,145,13,7,3515
"서초구","계","계",341533,207311,183805,16818,6688,134222
"서초구","계","초등학교",6236,1068,935,113,20,5168
"서초구","계","중학교",9938,2512,2300,132,80,7426
"서초구","계","고등학교",59348,23873,21319,1629,925,35475
"서초구","계","대학(4년제 미만)",27044,17878,15313,1782,783,9166
"서초구","계","대학교(4년제 이상)",169901,108285,95444,9401,3440,61616
"서초구","계","대학원석사과정",47389,36403,32736,2557,1110,10986
"서초구","계","대학원박사과정",20303,17206,15693,1192,321,3097
"서초구","계","안 받았음(미취학 포함)",1374,86,65,12,9,1288
"서초구","남자","계",159608,113447,105607,5208,2632,46161
"서초구","남자","초등학교",1732,520,489,26,5,1212
"서초구","남자","중학교",4019,1126,1071,34,21,2893
"서초구","남자","고등학교",24394,11679,10746,478,455,12715
"서초구","남자","대학(4년제 미만)",10446,7869,7049,503,317,2577
"서초구","남자","대학교(4년제 이상)",81265,59912,55587,3043,1282,21353
"서초구","남자","대학원석사과정",24647,21010,19922,681,407,3637
"서초구","남자","대학원박사과정",12903,11313,10725,443,145,1590
"서초구","남자","안 받았음(미취학 포함)",202,18,18,-,-,184
"서초구","여자","계",181925,93864,78198,11610,4056,88061
"서초구","여자","초등학교",4504,548,446,87,15,3956
"서초구","여자","중학교",5919,1386,1229,98,59,4533
"서초구","여자","고등학교",34954,12194,10573,1151,470,22760
"서초구","여자","대학(4년제 미만)",16598,10009,8264,1279,466,6589
"서초구","여자","대학교(4년제 이상)",88636,48373,39857,6358,2158,40263
"서초구","여자","대학원석사과정",22742,15393,12814,1876,703,7349
"서초구","여자","대학원박사과정",7400,5893,4968,749,176,1507
"서초구","여자","안 받았음(미취학 포함)",1172,68,47,12,9,1104
"강남구","계","계",437498,264553,233690,22009,8854,172945
"강남구","계","초등학교",8656,1674,1399,211,64,6982
"강남구","계","중학교",12974,2928,2646,184,98,10046
"강남구","계","고등학교",83205,34457,30684,2395,1378,48748
"강남구","계","대학(4년제 미만)",36322,25165,21362,2520,1283,11157
"강남구","계","대학교(4년제 이상)",214468,137435,121236,11823,4376,77033
"강남구","계","대학원석사과정",56877,43181,38442,3424,1315,13696
"강남구","계","대학원박사과정",23204,19592,17816,1444,332,3612
"강남구","계","안 받았음(미취학 포함)",1792,121,105,8,8,1671
"강남구","남자","계",204447,143176,133642,6183,3351,61271
"강남구","남자","초등학교",2291,633,554,47,32,1658
"강남구","남자","중학교",5390,1358,1269,30,59,4032
"강남구","남자","고등학교",35480,16397,15280,602,515,19083
"강남구","남자","대학(4년제 미만)",14145,10968,9808,715,445,3177
"강남구","남자","대학교(4년제 이상)",101877,75239,70117,3487,1635,26638
"강남구","남자","대학원석사과정",29845,25292,23914,887,491,4553
"강남구","남자","대학원박사과정",15159,13258,12669,415,174,1901
"강남구","남자","안 받았음(미취학 포함)",260,31,31,-,-,229
"강남구","여자","계",233051,121377,100048,15826,5503,111674
"강남구","여자","초등학교",6365,1041,845,164,32,5324
"강남구","여자","중학교",7584,1570,1377,154,39,6014
"강남구","여자","고등학교",47725,18060,15404,1793,863,29665
"강남구","여자","대학(4년제 미만)",22177,14197,11554,1805,838,7980
"강남구","여자","대학교(4년제 이상)",112591,62196,51119,8336,2741,50395
"강남구","여자","대학원석사과정",27032,17889,14528,2537,824,9143
"강남구","여자","대학원박사과정",8045,6334,5147,1029,158,1711
"강남구","여자","안 받았음(미취학 포함)",1532,90,74,8,8,1442
"송파구","계","계",555477,344704,307096,26302,11306,210773
"송파구","계","초등학교",16520,3255,2944,258,53,13265
"송파구","계","중학교",24247,8067,7338,431,298,16180
"송파구","계","고등학교",136406,67699,61191,3953,2555,68707
"송파구","계","대학(4년제 미만)",62134,43416,38081,3650,1685,18718
"송파구","계","대학교(4년제 이상)",247101,169920,150920,13839,5161,77181
"송파구","계","대학원석사과정",51094,39631,35125,3171,1335,11463
"송파구","계","대학원박사과정",14633,12502,11313,970,219,2131
"송파구","계","안 받았음(미취학 포함)",3342,214,184,30,-,3128
"송파구","남자","계",262271,187158,174245,8181,4732,75113
"송파구","남자","초등학교",4947,1461,1366,69,26,3486
"송파구","남자","중학교",10297,4287,3999,107,181,6010
"송파구","남자","고등학교",59887,35012,32622,987,1403,24875
"송파구","남자","대학(4년제 미만)",26314,20714,19064,982,668,5600
"송파구","남자","대학교(4년제 이상)",123008,94097,87841,4432,1824,28911
"송파구","남자","대학원석사과정",27258,22692,21121,1081,490,4566
"송파구","남자","대학원박사과정",10133,8817,8174,503,140,1316
"송파구","남자","안 받았음(미취학 포함)",427,78,58,20,-,349
"송파구","여자","계",293206,157546,132851,18121,6574,135660
"송파구","여자","초등학교",11573,1794,1578,189,27,9779
"송파구","여자","중학교",13950,3780,3339,324,117,10170
"송파구","여자","고등학교",76519,32687,28569,2966,1152,43832
"송파구","여자","대학(4년제 미만)",35820,22702,19017,2668,1017,13118
"송파구","여자","대학교(4년제 이상)",124093,75823,63079,9407,3337,48270
"송파구","여자","대학원석사과정",23836,16939,14004,2090,845,6897
"송파구","여자","대학원박사과정",4500,3685,3139,467,79,815
"송파구","여자","안 받았음(미취학 포함)",2915,136,126,10,-,2779
"강동구","계","계",384399,231020,207624,15528,7868,153379
"강동구","계","초등학교",16910,3079,2709,212,158,13831
"강동구","계","중학교",26044,9138,8351,448,339,16906
"강동구","계","고등학교",121109,64502,58824,3218,2460,56607
"강동구","계","대학(4년제 미만)",46817,32500,28453,2744,1303,14317
"강동구","계","대학교(4년제 이상)",143030,100236,90122,7055,3059,42794
"강동구","계","대학원석사과정",22302,17529,15545,1479,505,4773
"강동구","계","대학원박사과정",4720,3841,3464,333,44,879
"강동구","계","안 받았음(미취학 포함)",3467,195,156,39,-,3272
"강동구","남자","계",185414,128673,119980,5242,3451,56741
"강동구","남자","초등학교",4913,1345,1208,38,99,3568
"강동구","남자","중학교",11121,4792,4518,118,156,6329
"강동구","남자","고등학교",57167,35153,32766,1073,1314,22014
"강동구","남자","대학(4년제 미만)",20734,16297,14872,900,525,4437
"강동구","남자","대학교(4년제 이상)",75556,58242,54582,2481,1179,17314
"강동구","남자","대학원석사과정",12136,10170,9467,534,169,1966
"강동구","남자","대학원박사과정",3155,2642,2535,98,9,513
"강동구","남자","안 받았음(미취학 포함)",632,32,32,-,-,600
"강동구","여자","계",198985,102347,87644,10286,4417,96638
"강동구","여자","초등학교",11997,1734,1501,174,59,10263
"강동구","여자","중학교",14923,4346,3833,330,183,10577
"강동구","여자","고등학교",63942,29349,26058,2145,1146,34593
"강동구","여자","대학(4년제 미만)",26083,16203,13581,1844,778,9880
"강동구","여자","대학교(4년제 이상)",67474,41994,35540,4574,1880,25480
"강동구","여자","대학원석사과정",10166,7359,6078,945,336,2807
"강동구","여자","대학원박사과정",1565,1199,929,235,35,366
"강동구","여자","안 받았음(미취학 포함)",2835,163,124,39,-,2672
