ACPT_YM,PLCST_NM,RPRT_CASCNT_WHOL,RPRT_SEX_MALE,RPRT_SEX_FMLE,RPRT_SEX_UNKWN,RPRT_SEX_ETC,ACPT_EMERG_TYPE_EMERG,ACPT_EMERG_TYPE_IMPRTNC,ACPT_EMERG_TYPE_GNRL,ACPT_EMERG_TYPE_CVAPP,ACPT_EMERG_TYPE_ETC,OCRN_DOTW_SNDD,OCRN_DOTW_MON,OCRN_DOTW_TUE,OCRN_DOTW_WED,OCRN_DOTW_THU,OCRN_DOTW_FRI,OCRN_DOTW_SAT,OCRN_TIZN_00,OCRN_TIZN_01,OCRN_TIZN_02,OCRN_TIZN_03,OCRN_TIZN_04,OCRN_TIZN_05,OCRN_TIZN_06,OCRN_TIZN_07,OCRN_TIZN_08,OCRN_TIZN_09,OCRN_TIZN_10,OCRN_TIZN_11,OCRN_TIZN_12,OCRN_TIZN_13,OCRN_TIZN_14,OCRN_TIZN_15,OCRN_TIZN_16,OCRN_TIZN_17,OCRN_TIZN_18,OCRN_TIZN_19,OCRN_TIZN_20,OCRN_TIZN_21,OCRN_TIZN_22,OCRN_TIZN_23
"202304","강릉","32","17","6","9","0","0","0","31","1","0","5","4","2","3","9","2","7","0","2","2","0","0","0","0","0","1","0","0","0","0","0","0","5","3","10","3","1","2","1","0","2"
"202304","강진","2","2","0","0","0","0","0","2","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"202304","용인서부","61","38","15","8","0","0","4","55","1","1","15","4","5","9","13","8","7","3","5","1","0","1","0","2","0","2","1","0","0","0","0","2","1","6","6","4","4","10","7","4","2"
"202304","시흥","118","65","31","22","0","0","5","106","7","0","24","22","14","6","22","14","16","2","3","3","2","1","0","0","0","0","0","0","0","1","4","4","3","6","15","15","10","17","10","15","7"
"202304","이천","56","33","17","6","0","0","3","51","2","0","13","7","3","5","11","10","7","1","2","0","3","1","0","0","0","0","1","0","0","1","4","0","0","2","6","10","5","7","9","3","1"
"202304","완주","6","4","2","0","0","0","0","6","0","0","2","0","0","0","0","2","2","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","1"
"202304","부산동부","13","8","5","0","0","0","0","13","0","0","1","3","0","3","0","4","2","0","0","2","0","0","0","0","0","0","0","0","0","0","1","0","2","3","1","0","0","0","1","3","0"
"202304","인천논현","49","30","13","6","0","0","1","48","0","0","8","9","5","4","7","10","6","2","3","0","0","0","0","0","0","0","0","0","1","0","0","0","1","2","8","6","4","5","8","6","3"
"202304","하남","59","26","16","17","0","0","7","50","2","0","8","9","3","6","16","7","10","3","0","3","1","0","0","0","0","0","0","0","0","1","1","1","5","6","7","4","5","12","5","3","2"
"202304","일산동부","62","40","11","11","0","0","4","56","2","0","3","12","6","2","10","17","12","3","1","1","2","1","0","0","0","1","0","0","1","0","0","2","1","5","14","2","9","2","7","6","4"
"202304","정읍","14","8","4","2","0","0","1","13","0","0","2","1","1","1","3","2","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","1","2","1","3","0","2"
"202304","완도","2","2","0","0","0","0","0","2","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"202304","동두천","28","12","9","7","0","1","4","23","0","0","8","5","3","2","2","4","4","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","1","2","2","1","3","7","4","2","1"
"202304","괴산","8","5","2","1","0","0","0","7","1","0","2","5","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","1","1","0"
"202304","화순","9","7","1","1","0","0","0","9","0","0","0","4","1","0","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","3","4","1","0"
"202304","밀양","18","10","7","1","0","0","0","14","3","1","4","0","2","3","1","3","5","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","5","2","4"
"202304","장흥","2","1","1","0","0","0","0","2","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"202304","일산서부","50","36","6","8","0","0","5","44","1","0","7","9","12","5","4","6","7","6","5","1","0","0","2","0","0","0","0","0","0","0","0","0","1","0","10","5","3","1","5","4","7"
"202304","해남","16","5","3","8","0","0","0","15","0","1","0","5","3","1","5","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","6","5","2","1","0","1"
"202304","김제","6","4","1","1","0","0","1","4","1","0","0","1","1","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","3"
"202304","안성","57","28","10","19","0","0","4","50","2","1","8","5","4","8","3","20","9","3","4","1","0","0","0","0","0","0","0","0","1","1","1","0","1","3","7","5","3","10","3","8","6"
"202304","과천","9","3","2","4","0","0","0","9","0","0","0","3","0","1","1","1","3","0","0","1","0","0","0","0","0","1","1","0","0","0","0","1","0","1","0","0","0","1","1","2","0"
"202304","광양","29","11","10","8","0","0","4","24","1","0","9","3","1","2","1","9","4","1","0","2","1","0","0","0","0","0","0","0","0","0","1","0","1","4","1","3","2","3","5","3","2"
"202304","대구북부","17","5","5","7","0","0","1","16","0","0","2","3","4","0","1","6","1","2","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","2","3","0","2","0","1","3","2"
"202304","태안","6","3","1","2","0","0","0","6","0","0","3","0","0","0","0","0","3","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","2","0"
"202304","삼척","5","4","1","0","0","0","0","4","1","0","2","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","2","0"
"202304","양평","12","6","6","0","0","0","0","8","2","2","1","2","1","0","7","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","3","0","2","5","0","0","1","0","0"
"202304","구례","2","1","0","1","0","0","0","2","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0"
"202304","양구","1","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"202304","연천","4","1","3","0","0","0","0","4","0","0","0","1","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","0","0","0","0"
